abbreviation	equation	uppbnd	lowbnd	geneAssociation	Subsystem	name	obj_coef	activation	baseflux	flux
3PEPTtex	LalaDgluMdap[e] <=> LalaDgluMdap[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	LalaDgluMdap tripeptide transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
3PGt6pp	3pg[p] + pi[c] --> 3pg[c] + pi[p]	785.790396564689	0	STM2399	Transport Inner Membrane	3 Phospho D glycerate phosphate antiporter periplasm	0	0.785790396564689	0	0
3PGtex	3pg[e] <=> 3pg[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	3 Phospho D glycerate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
3UMPtex	3ump[e] <=> 3ump[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	3UMP transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
4C2HM6SADH	2h5cmmusa[c] + h2o[c] + nad[c] --> 5cm2hmu[c] + 2 h[c] + nadh[c]	1000	0	STM1102	4 hydroxyphenylacetate catabolism	4 carboxy 2 hydroxymuconate 6 semialdehyde dehydrogenase	0	NA	0	0
4H2KPILY	4h2kpi[c] --> pyr[c] + sucsal[c]	2514.08982924493	0	STM1106	4 hydroxyphenylacetate catabolism	4h2kpi Lyase	0	2.51408982924493	0	0
4HOXPACDtex	4hoxpacd[e] <=> 4hoxpacd[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	4 hydroxyphenylacetaldehyde transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
4HOXPACMOF	4hoxpac[c] + fadh2[c] + o2[c] --> 34dhpacet[c] + fad[c] + h2o[c]	1577.74177207426	0	STM1099	4 hydroxyphenylacetate catabolism	4 hydroxyphenylacetate 3 monooxygenase FADH2	0	1.57774177207426	0	0
4HOXPACMON	4hoxpac[c] + h[c] + nadh[c] + o2[c] --> 34dhpacet[c] + h2o[c] + nad[c]	1577.74177207426	0	(STM1098 | STM1099)	4 hydroxyphenylacetate catabolism	4 hydroxyphenylacetate 3 monooxygenase nadh	0	1.57774177207426	0	0
4HOXPACt2pp	4hoxpac[p] + h[p] --> 4hoxpac[c] + h[c]	2111.68679673401	0	STM1107	Transport Inner Membrane	4 hydroxyphenylacetate transport in via proton symport periplasm	0	2.11168679673401	0	0
4hoxpactex	4hoxpac[e] <=> 4hoxpac[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	4 hydroxyphenylacetate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
4HTHRK	4hthr[c] + atp[c] --> adp[c] + h[c] + phthr[c]	1325.46738857089	0	STM0003	Cofactor and Prosthetic Group Biosynthesis	4-Hydroxy-L-threonine kinase	0	1.32546738857089	0	0
4HTHRtex	4hthr[e] <=> 4hthr[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport	4-hydroxy-L-threonine transport	0	1.15412423660537	0	0
4HTHRtrpp	h[p] + 4hthr[p] <=> 4hthr[c] + h[c]	1127.08453410602	-1127.08453410602	STM3243	Transport, Inner Membrane	4-hydroxy-L-threonine transport	0	1.12708453410602	0	0
4IZ5PPH	4iz5pp[c] + h2o[c] --> nflgln[c]	1180.95605649027	0	STM0787	Histidine Metabolism	4 Imidazolone 5 propanoate propionase	0	1.18095605649027	0	0
4PCP	LalaDgluMdapDala[c] + h2o[c] --> LalaDgluMdap[c] + ala-D[c]	1000	0	STM1800	Murein Recycling	tetrapeptide L D carboxypeptidase	0	NA	0	0
4PCPpp	LalaDgluMdapDala[p] + h2o[p] --> LalaDgluMdap[p] + ala-D[p]	1000	0	NA	Murein Recycling	tetrapeptide L D carboxypeptidase periplasm	0	NA	0	0
4PEPTabcpp	LalaDgluMdapDala[p] + atp[c] + h2o[c] --> LalaDgluMdapDala[c] + adp[c] + h[c] + pi[c]	962.742713742926	0	( STM1746.S  &  STM1745  &  STM1744  &  STM1743  &  STM1742 )	Murein Recycling	tetrapeptide LalaDgluMdapDala transport via ABC system periplasm	0	0.962742713742926	0	0
4PEPTtex	LalaDgluMdapDala[e] <=> LalaDgluMdapDala[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	LalaDgluMdapDala pentapeptide transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
5C2O3EDDC	5c2o3ed[c] + h[c] --> 2hh24dd[c] + co2[c]	2000.03271117722	0	STM1101	4 hydroxyphenylacetate catabolism	5 carboxy 2 oxohept 3 enedioate decarboxylation	0	2.00003271117722	0	0
5CM2HMUDI	5cm2hmu[c] <=> 5c2o3ed[c]	1000	0	STM1104	4 hydroxyphenylacetate catabolism	5 carboxymethyl 2 hydroxymuconate delta isomerase	0	NA	0	0
5DGLCNR	5dglcn[c] + h[c] + nadph[c] <=> glcn[c] + nadp[c]	1169.16549692449	-1169.16549692449	STM4483	Alternate Carbon Metabolism	5 dehydro D gluconate reductase	0	1.16916549692449	0	0
5DGLCNt2rpp	5dglcn[p] + h[p] <=> 5dglcn[c] + h[c]	1030.58102339283	-1030.58102339283	STM4482	Transport Inner Membrane	5 Dehydro D gluconate transport via proton symport reversible periplasm	0	1.03058102339283	0	0
5DGLCNtex	5dglcn[e] <=> 5dglcn[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM1473  |  STM0999  |  STM2267 )	Transport Outer Membrane Porin	5 Dehydro D gluconate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
5DOAN	dad-5[c] + h2o[c] --> 5drib[c] + ade[c]	1107.45702188048	0	STM0207	Cofactor and Prosthetic Group Biosynthesis	5 deoxyadenosine nuclosidase	0	1.10745702188048	0	0
A5PISO	ru5p-D[c] <=> ara5p[c]	833.173826375372	-833.173826375372	( STM2838.S  |  STM3315 )	Alternate Carbon Metabolism	arabinose 5 phosphate isomerase	0	0.833173826375372	0.0013437422729794	0
AACPS1	ACP[c] + atp[c] + ttdca[c] --> amp[c] + myrsACP[c] + ppi[c]	1063.32490355468	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase n C140	0	1.06332490355468	0	0
AACPS2	ACP[c] + atp[c] + ttdcea[c] --> amp[c] + ppi[c] + tdeACP[c]	1063.32490355468	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C141	0	1.06332490355468	0	0
AACPS3	ACP[c] + atp[c] + hdca[c] --> amp[c] + palmACP[c] + ppi[c]	1063.32490355468	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C160	0	1.06332490355468	0	0
AACPS4	ACP[c] + atp[c] + hdcea[c] --> amp[c] + hdeACP[c] + ppi[c]	1063.32490355468	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C161	0	1.06332490355468	0	0
AACPS5	ACP[c] + atp[c] + ocdcea[c] --> amp[c] + octeACP[c] + ppi[c]	1063.32490355468	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C181	0	1.06332490355468	0	0
AACPS6	ACP[c] + atp[c] + ocdca[c] --> amp[c] + ocdcaACP[c] + ppi[c]	1063.32490355468	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C180	0	1.06332490355468	0	0
AACPS7	ACP[c] + atp[c] + ddca[c] --> amp[c] + ddcaACP[c] + ppi[c]	1063.32490355468	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C120	0	1.06332490355468	0	0
AACPS8	ACP[c] + atp[c] + dca[c] --> amp[c] + dcaACP[c] + ppi[c]	1063.32490355468	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C100	0	1.06332490355468	0	0
AACPS9	ACP[c] + atp[c] + octa[c] --> amp[c] + ocACP[c] + ppi[c]	1063.32490355468	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C80	0	1.06332490355468	0	0
AACTOOR	aact[c] + h2o[c] + o2[c] --> h2o2[c] + mthgxl[c] + nh4[c]	1000	0	NA	Methylglyoxal Metabolism	Aminoacetoneoxygen oxidoreductase deaminating flavin containing	0	NA	0	0
AADDFT	dtdp4aaddg[c] + unagamu[c] --> dtdp[c] + h[c] + unagamuf[c]	1000	0	STM3927	lipopolysaccharide biosynthesis	4-alpha-L-fucosyltransferase	0	NA	0	0
AAMYL	14glucan[c] --> malthx[c]	867.821572808185	0	STM1963	Alternate Carbon Metabolism	alpha amylase	0	0.867821572808185	0	0
AAMYLpp	14glucan[p] --> malthx[p]	1339.61447285752	0	STM3664	Alternate Carbon Metabolism	alpha amylase periplasm	0	1.33961447285752	0	0
AB6PGH	g6p[c] + hqn[c] --> arbt6p[c] + h2o[c]	0	0	STM3051	Alternate Carbon Metabolism	Arbutin 6 phosphate glucohydrolase	0	1.10903561133309	0	0
ABTA	4abut[c] + akg[c] --> glu-L[c] + sucsal[c]	1587.57022408153	0	STM2792	Arginine and Proline Metabolism	4 aminobutyrate transaminase	0	1.58757022408153	0	0
ABUTD	4abutn[c] + h2o[c] + nad[c] --> 4abut[c] + 2 h[c] + nadh[c]	1000	0	STM1597	Arginine and Proline Metabolism	Aminobutyraldehyde dehydrogenase	0	NA	0	0
ABUTt2pp	4abut[p] + h[p] --> 4abut[c] + h[c]	1345.24833647754	0	STM2793	Transport Inner Membrane	4 aminobutyrate transport in via proton symport periplasm	0	1.34524833647754	0	0
ABUTtex	4abut[e] <=> 4abut[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	4 aminobutyrate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ABZtex	4abz[e] <=> 4abz[c]	1000	-1000	NA	Exchange	4 aminobenzoate extracellular to cytosol	0	NA	0	0
ACACtex	acac[e] <=> acac[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	acetoacetate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ACALD	acald[c] + coa[c] + nad[c] <=> accoa[c] + h[c] + nadh[c]	2514.08982924493	-2514.08982924493	( STM1749 | STM2463 )	Pyruvate Metabolism	acetaldehyde dehydrogenase acetylating	0	2.51408982924493	0	-63.5266666666666
ACALDtex	acald[e] <=> acald[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	acetaldehyde transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ACALDtpp	acald[p] <=> acald[c]	1000	-1000	s0001	Transport Inner Membrane	acetaldehyde reversible transport periplasm	0	NA	0	0
ACANTHAT	accoa[c] + anth[c] --> acanth[c] + coa[c]	1000	0	STM1582	Tyrosine Tryptophan and Phenylalanine Metabolism	acetyl CoAanthranilate acetyltransferase	0	NA	0	0
ACBIPGT	adocbip[c] + gtp[c] + h[c] --> agdpcbi[c] + ppi[c]	1444.33324898792	0	STM2018	Cofactor and Prosthetic Group Biosynthesis	Adenosyl cobinamide phosphate guanyltransferase	0	1.44433324898792	0	0
ACCOAC	accoa[c] + atp[c] + hco3[c] --> adp[c] + h[c] + malcoa[c] + pi[c]	1029.27053019557	0	( STM0232  &  STM2366  &  STM3379  &  STM3380 )	Membrane Lipid Metabolism	acetyl CoA carboxylase	0	1.02927053019557	0.726842194034214	0
ACCOAL	atp[c] + coa[c] + ppa[c] --> adp[c] + pi[c] + ppcoa[c]	1150.15359110725	0	( STM0371 | STM4275 )	Alternate Carbon Metabolism	acetate CoA ligase ADP forming	0	1.15015359110725	0	1150.15359110725
ACGAL1PPpp	acgal1p[p] + h2o[p] --> acgal[p] + pi[p]	1000	0	NA	Alternate Carbon Metabolism	N acetyl D galactosamine 1 phosphatase periplasm	0	NA	0	0
ACGAL1Ptex	acgal1p[e] <=> acgal1p[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	N acetyl D galactosamine 1 phosphate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ACGALtex	acgal[e] <=> acgal[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	N acetyl D galactosamine transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ACGAM1PPpp	acgam1p[p] + h2o[p] --> acgam[p] + pi[p]	1000	0	NA	Alternate Carbon Metabolism	N acetyl D glucosamine 1 phosphatase periplasm	0	NA	0	0
ACGAM1Ptex	acgam1p[e] <=> acgam1p[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	N acetyl D glucosamine 1 phosphate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ACGAMK	acgam[c] + atp[c] --> acgam6p[c] + adp[c] + h[c]	1000	0	STM1220	Murein Recycling	N acetylglucosamine kinase	0	NA	0	0
ACGAMT	uacgam[c] + udcpp[c] --> ump[c] + unaga[c]	1000	0	STM3918	Cell Envelope Biosynthesis	UDP N acetylglucosamineundecaprenylphosphate N acetylglucosamine 1 phosphate transferase	0	NA	0	0
ACGAptspp	acgam[p] + pep[c] --> acgam6p[c] + pyr[c]	986.991607185383	0	( ( STM2433  &  STM1203  &  STM2431  &  STM2432 )  |  ( STM0685  &  STM2431  &  STM2432 ) )	Transport Inner Membrane	N Acetyl D glucosamine transport via PEPPyr PTS  periplasm	0	0.986991607185383	0	0
ACGAtex	acgam[e] <=> acgam[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	N Acetyl D glucosamine transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ACGK	acglu[c] + atp[c] --> acg5p[c] + adp[c]	1243.13537033098	0	STM4122	Arginine and Proline Metabolism	acetylglutamate kinase	0	1.24313537033098	0.0826083607976695	0
ACGS	accoa[c] + glu-L[c] --> acglu[c] + coa[c] + h[c]	847.400631764835	0	STM2992	Arginine and Proline Metabolism	N acetylglutamate synthase	0	0.847400631764834	0.0826083607976695	0
ACHBS	2obut[c] + h[c] + pyr[c] --> 2ahbut[c] + co2[c]	1411.29392094833	0	( STM3795  &  STM3796 )  |  ( STM3901  &  STM3902 )	Valine Leucine and Isoleucine Metabolism	2 aceto 2 hydroxybutanoate synthase	0	1.41129392094833	0.0417611770594596	0
ACKr	ac[c] + atp[c] <=> actp[c] + adp[c]	1748.89960296145	-1748.89960296145	( STM3242  |  STM2337  |  STM1883 )	Pyruvate Metabolism	acetate kinase	0	1.74889960296145	0.141817154087448	59.6933333333334
ACLS	h[c] + 2 pyr[c] --> alac-S[c] + co2[c]	1411.29392094833	0	( STM3795  &  STM3796 )  |  ( STM3901  &  STM3902 )	Valine Leucine and Isoleucine Metabolism	acetolactate synthase	0	1.41129392094833	0.234774385916316	0
ACM6PH	acmum6p[c] + h2o[c] --> acgam6p[c] + lac-D[c]	1000	0	NA	Alternate Carbon Metabolism	N acetylmuramate 6 phosphate hydrolase	0	NA	0	0
ACMAMUT	uacmamu[c] + unaga[c] --> h[c] + udp[c] + unagamu[c]	1000	0	STM3929	Cell Envelope Biosynthesis	UDP N acetyl D mannosaminuronic acid transferase	0	NA	0	0
ACMANAptspp	acmana[p] + pep[c] --> acmanap[c] + pyr[c]	986.991607185383	0	( STM1830  &  STM1831  &  STM1832  &  STM2431  &  STM2432 )	Transport Inner Membrane	N acetyl D mannosamine transport via PTS  periplasm	0	0.986991607185383	0	0
ACMANAtex	acmana[e] <=> acmana[p]	1154.12423660537	-1154.12423660537	( STM2267  |  STM0320  |  STM0999  |  STM1473 )	Transport Outer Membrane Porin	N acetyl D mannosamine transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ACMUMtex	acmum[e] <=> acmum[p]	1154.12423660537	0	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	N acetylmuramate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ACNAMt2pp	acnam[p] + h[p] --> acnam[c] + h[c]	1840.2128845674	0	STM3338	Transport Inner Membrane	N acetylneuraminate proton symport periplasm	0	1.8402128845674	0	0
ACNAMtex	acnam[e] <=> acnam[p]	1154.12423660537	-1154.12423660537	( STM0999  |  STM2267 )	Transport Outer Membrane	N acetylneuraminate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ACNML	acnam[c] --> acmana[c] + pyr[c]	2514.08982924493	0	STM3339	Alternate Carbon Metabolism	N Acetylneuraminate lyase	0	2.51408982924493	0	0
ACOAD1f	btcoa[c] + fad[c] <=> b2coa[c] + fadh2[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase butanoyl CoA	0	NA	0	0
ACOAD2f	fad[c] + hxcoa[c] <=> fadh2[c] + hx2coa[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase hexanoyl CoA	0	NA	0	0
ACOAD3f	fad[c] + occoa[c] <=> fadh2[c] + oc2coa[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase octanoyl CoA	0	NA	0	0
ACOAD4f	dcacoa[c] + fad[c] <=> dc2coa[c] + fadh2[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase decanoyl CoA	0	NA	0	0
ACOAD5f	ddcacoa[c] + fad[c] <=> dd2coa[c] + fadh2[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase dodecanoyl CoA	0	NA	0	0
ACOAD6f	fad[c] + tdcoa[c] <=> fadh2[c] + td2coa[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase tetradecanoyl CoA	0	NA	0	0
ACOAD7f	fad[c] + pmtcoa[c] <=> fadh2[c] + hdd2coa[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase hexadecanoyl CoA	0	NA	0	0
ACOAD8f	fad[c] + stcoa[c] <=> fadh2[c] + od2coa[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase octadecanoyl CoA	0	NA	0	0
ACOATA	ACP[c] + accoa[c] <=> acACP[c] + coa[c]	1063.32490355468	-1063.32490355468	( STM1196  &  STM1193 )	Membrane Lipid Metabolism	Acetyl CoA ACP transacylase	0	1.06332490355468	0.105619289932065	0
ACODA	acorn[c] + h2o[c] --> ac[c] + orn[c]	1043.88857165848	0	STM4120	Arginine and Proline Metabolism	acetylornithine deacetylase	0	1.04388857165848	0.0826083607976695	0
ACOLIPAtex	acolipa[p] --> acolipa[e]	1000	0	NA	Lipopolysaccharide Biosynthesis Recycling	arabinose modified core oligosaccharide lipid A transport via vector periplasm to extracellular	0	NA	0	0
ACONCtex	acon-C[e] <=> acon-C[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	cisaconitat transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ACONCtupp	acon-C[p] --> acon-C[c]	1000	0	( STM2786 & STM2787 & STM2788 )	Transport Inner Membrane	Cisaconitate transport periplasm	0	NA	0	0
ACONIs	acon-T[c] <=> acon-C[c]	1000	-1000	s0001	Unassigned	aconitate isomerase spontaneous	0	NA	0	0
ACONTa	cit[c] <=> acon-C[c] + h2o[c]	1127.75258177368	-1127.75258177368	( STM0158  |  STM1712 )	Citric Acid Cycle	aconitase half reaction A Citrate hydro lyase	0	1.12775258177368	3.44134349877368	0
ACONTb	acon-C[c] + h2o[c] <=> icit[c]	1127.75258177368	-1127.75258177368	( STM0158  |  STM1712 )	Citric Acid Cycle	aconitase half reaction B Isocitrate hydro lyase	0	1.12775258177368	3.44134349877368	0
ACOTA	acorn[c] + akg[c] <=> acg5sa[c] + glu-L[c]	1208.32237839895	-1208.32237839895	( STM3468  |  STM1303 )	Arginine and Proline Metabolism	acetylornithine transaminase	0	1.20832237839895	-0.0826083607976216	0
ACPS1	apoACP[c] + coa[c] --> ACP[c] + h[c] + pap[c]	1679.03268237763	0	( STM2577  |  STM3583 )	Cofactor and Prosthetic Group Biosynthesis	acyl carrier protein synthase	0	1.67903268237763	0	0
ACS	ac[c] + atp[c] + coa[c] --> accoa[c] + amp[c] + ppi[c]	1150.15359110725	0	STM4275	Pyruvate Metabolism	acetyl CoA synthetase	0	1.15015359110725	0	0
ACSERtex	acser[e] <=> acser[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	O Acetyl L serine transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ACSERtpp	acser[c] --> acser[p]	795.968798945003	0	( STM2645  |  STM1517 )	Transport Inner Membrane	O Acetyl L serine export via facilitated transport	0	0.795968798945003	0	0
ACt2rpp	ac[p] + h[p] <=> ac[c] + h[c]	1000	-1000	NA	Transport Inner Membrane	acetate reversible transport via proton symport periplasm	0	NA	-1000	-1000
ACt4pp	ac[p] + na1[p] --> ac[c] + na1[c]	1000	0	STM4273	Transport Inner Membrane	NaAcetate symport periplasm	0	NA	1000	1000
ACtex	ac[e] <=> ac[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	Acetate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ADA	adn[c] + h2o[c] + h[c] --> ins[c] + nh4[c]	960.918085225008	0	STM1463	Nucleotide Salvage Pathway	Adenosine deaminase	0	0.960918085225008	0	0
ADCL	4adcho[c] --> 4abz[c] + h[c] + pyr[c]	1044.03977345231	0	STM1198	Cofactor and Prosthetic Group Biosynthesis	4 aminobenzoate synthase	0	1.04403977345231	0.0239014989866529	0
ADCOBNSYN	adcob1nda[c] + 4 atp[c] + 4 gln-L[c] + 4 h2o[c] --> adcobn[c] + 4 adp[c] + 4 glu-L[c] + 4 h[c] + 4 pi[c]	1655.06339770486	0	STM2019	Cofactor and Prosthetic Group Biosynthesis	adenosylcobyric acid synthase	0	1.65506339770486	0	0
ADCS	chor[c] + gln-L[c] --> 4adcho[c] + glu-L[c]	745.922578542588	0	( STM3469  &  STM1824 )	Cofactor and Prosthetic Group Biosynthesis	4 amino 4 deoxychorismate synthase	0	0.745922578542588	0.0239014989866529	0
ADEt2rpp	ade[p] + h[p] <=> ade[c] + h[c]	1000	-1000	STM3747	Transport Inner Membrane	adenine transport via proton symport reversible  periplasm	0	NA	0	0
ADEtex	ade[e] <=> ade[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	adenine transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ADK1	amp[c] + atp[c] --> 2 adp[c]	825.77891810117	0	STM0488	Nucleotide Salvage Pathway	adenylate kinase	0	0.82577891810117	1000	825.77891810117
ADK3	amp[c] + gtp[c] <=> adp[c] + gdp[c]	825.77891810117	-825.77891810117	STM0488	Nucleotide Salvage Pathway	adentylate kinase GTP	0	0.82577891810117	-999.002538820049	-825.77891810117
ADK4	amp[c] + itp[c] <=> adp[c] + idp[c]	825.77891810117	-825.77891810117	STM0488	Nucleotide Salvage Pathway	adentylate kinase ITP	0	0.82577891810117	0	0
ADMDC	amet[c] + h[c] --> ametam[c] + co2[c]	990.729614771715	0	STM0165	Arginine and Proline Metabolism	adenosylmethionine decarboxylase	0	0.990729614771715	0.0033462098581314	0
ADNCYC	atp[c] --> camp[c] + ppi[c]	912.522345695613	0	STM3939	Nucleotide Salvage Pathway	adenylate cyclase	0	0.912522345695613	0	0
ADNK1	adn[c] + atp[c] --> adp[c] + amp[c] + h[c]	825.77891810117	0	STM0488	Nucleotide Salvage Pathway	adenosine kinase	0	0.82577891810117	0.0033462098581314	0
ADNt2pp	adn[p] + h[p] --> adn[c] + h[c]	1063.5165083438	0	( STM3113  |  STM2409 )	Transport Inner Membrane	adenosine transport in via proton symport periplasm	0	1.0635165083438	0	0
ADNt2rpp	adn[p] + h[p] <=> adn[c] + h[c]	998.860115570902	-998.860115570902	STM2421	Transport Inner Membrane	adenosine transport in via proton symport reversible periplasm	0	0.998860115570902	0	0
ADNtex	adn[e] <=> adn[p]	1000	-1000	STM0413	Transport Outer Membrane	adenosine transport via diffusion extracellular to periplasm	0	NA	0	0
ADNUC	adn[c] + h2o[c] --> ade[c] + rib-D[c]	1000	0	STM0051	Alternate Carbon Metabolism	adenosine hydrolase	0	NA	0	0
ADOCBIK	adocbi[c] + atp[c] --> adocbip[c] + adp[c] + h[c]	1444.33324898792	0	( STM2018 | STM1208 )	Cofactor and Prosthetic Group Biosynthesis	Adenosyl cobinamide kinase	0	1.44433324898792	0	0
